,Unnamed: 0,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Gender,Rating
7751,7751,Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,59.0,54,3186.0,1401.84,0.44,Online,Women,1
7752,7752,Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62.0,47,2914.0,1253.02,0.43,Online,Women,6
7753,7753,Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Men's Apparel,71.0,46,3266.0,1404.38,0.43,Online,Men,9
7754,7754,Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Apparel,72.0,81,5832.0,2799.36,0.48,Online,Women,9
7755,7755,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Men's Street Footwear,68.0,117,7956.0,4216.68,0.53,Online,Men,9
7756,7756,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62.0,98,6076.0,3159.52,0.52,Online,Men,8
7757,7757,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Women's Street Footwear,63.0,104,6552.0,2948.4,0.4499999999999999,Online,Women,2
7758,7758,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,64.0,85,5440.0,2176.0,0.4,Online,Women,5
7759,7759,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Men's Apparel,71.0,81,5751.0,2415.42,0.42,Online,Men,6
7760,7760,Foot Locker,1185732,2021-11-18,Northeast,New Hampshire,Manchester,Women's Apparel,78.0,116,9048.0,4252.56,0.47,Online,Women,4
7761,7761,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Men's Street Footwear,71.0,169,11999.0,6599.450000000001,0.55,Online,Men,2
7762,7762,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,59.0,115,6785.0,3731.750000000001,0.55,Online,Men,3
7763,7763,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Street Footwear,62.0,108,6696.0,2812.32,0.42,Online,Women,4
7764,7764,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62.0,88,5456.0,2400.64,0.44,Online,Women,4
7765,7765,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Men's Apparel,74.0,105,7770.0,3341.1,0.43,Online,Men,4
7766,7766,Foot Locker,1185732,2021-12-17,Northeast,New Hampshire,Manchester,Women's Apparel,74.0,117,8658.0,4242.42,0.49,Online,Women,6
7767,7767,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Men's Street Footwear,52.0,145,7540.0,3468.4,0.46,Online,Men,4
7768,7768,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50.0,84,4200.0,1974.0,0.47,Online,Men,4
7769,7769,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Women's Street Footwear,44.0,90,3960.0,1386.0,0.35,Online,Women,10
7770,7770,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,49.0,39,1911.0,707.0699999999999,0.37,Online,Women,4
7771,7771,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Men's Apparel,60.0,54,3240.0,1198.8,0.37,Online,Men,10
7772,7772,Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Women's Apparel,54.0,78,4212.0,1895.4,0.4499999999999999,Online,Women,8
7773,7773,Foot Locker,1185732,2021-02-22,Northeast,New Hampshire,Manchester,Men's Street Footwear,52.0,173,8996.0,4048.2000000000007,0.45,Online,Men,1
7774,7774,Foot Locker,1185732,2021-02-22,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,53.0,59,3127.0,1438.42,0.46,Online,Men,1
7775,7775,Foot Locker,1185732,2021-02-22,Northeast,New Hampshire,Manchester,Women's Street Footwear,43.0,83,3569.0,1427.6,0.4,Online,Women,5
7776,7776,Foot Locker,1185732,2020-01-01,Northeast,New York,New York,Men's Street Footwear,34.0,384,13056.0,6789.12,0.52,Outlet,Men,7
7777,7777,Foot Locker,1185732,2020-01-02,Northeast,New York,New York,Men's Athletic Footwear,36.0,320,11520.0,4032.0,0.35,Outlet,Men,10
7778,7778,Foot Locker,1185732,2020-01-03,Northeast,New York,New York,Women's Street Footwear,32.0,350,11200.0,4144.0,0.37,Outlet,Women,2
7779,7779,Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Women's Athletic Footwear,36.0,281,10116.0,3742.92,0.37,Outlet,Women,7
7780,7780,Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Men's Apparel,43.0,306,13158.0,4868.46,0.37,Outlet,Men,9
7781,7781,Foot Locker,1185732,2020-01-06,Northeast,New York,New York,Women's Apparel,38.0,330,12540.0,4012.8,0.32,Outlet,Women,2
7782,7782,Foot Locker,1185732,2020-01-07,Northeast,New York,New York,Men's Street Footwear,33.0,388,12804.0,6658.08,0.52,Outlet,Men,4
7783,7783,Foot Locker,1185732,2020-01-08,Northeast,New York,New York,Men's Athletic Footwear,39.0,315,12285.0,4054.05,0.3299999999999999,Outlet,Men,6
7784,7784,Foot Locker,1185732,2020-01-21,Northeast,New York,New York,Women's Street Footwear,32.0,323,10336.0,3927.68,0.38,Outlet,Women,1
7785,7785,Foot Locker,1185732,2020-01-22,Northeast,New York,New York,Women's Athletic Footwear,32.0,248,7936.0,3015.68,0.38,Outlet,Women,2
7786,7786,Foot Locker,1185732,2020-01-23,Northeast,New York,New York,Men's Apparel,43.0,306,13158.0,4605.299999999999,0.35,Outlet,Men,2
7787,7787,Foot Locker,1185732,2020-01-24,Northeast,New York,New York,Women's Apparel,36.0,350,12600.0,3654.0,0.29,Outlet,Women,1
7788,7788,Foot Locker,1185732,2020-01-25,Northeast,New York,New York,Men's Street Footwear,40.0,390,15600.0,8112.0,0.52,Outlet,Men,8
7789,7789,Foot Locker,1185732,2020-01-26,Northeast,New York,New York,Men's Athletic Footwear,35.0,315,11025.0,3969.0,0.36,Outlet,Men,10
7790,7790,Foot Locker,1185732,2020-01-27,Northeast,New York,New York,Women's Street Footwear,27.0,314,8478.0,3475.98,0.41,Outlet,Women,6
7791,7791,Foot Locker,1185732,2020-01-28,Northeast,New York,New York,Women's Athletic Footwear,31.0,240,7440.0,2975.9999999999995,0.3999999999999999,Outlet,Women,7
7792,7792,Foot Locker,1185732,2020-01-29,Northeast,New York,New York,Men's Apparel,43.0,289,12427.0,3976.64,0.32,Outlet,Men,9
7793,7793,Foot Locker,1185732,2020-01-30,Northeast,New York,New York,Women's Apparel,36.0,323,11628.0,3139.5600000000004,0.27,Outlet,Women,2
7794,7794,Foot Locker,1185732,2020-01-31,Northeast,New York,New York,Men's Street Footwear,33.0,372,12276.0,6629.040000000001,0.54,Outlet,Men,7
7795,7795,Foot Locker,1185732,2020-02-01,Northeast,New York,New York,Men's Athletic Footwear,35.0,315,11025.0,3638.25,0.3299999999999999,Outlet,Men,9
7796,7796,Foot Locker,1185732,2020-02-02,Northeast,New York,New York,Women's Street Footwear,28.0,315,8820.0,3351.6,0.38,Outlet,Women,6
7797,7797,Foot Locker,1185732,2020-02-03,Northeast,New York,New York,Women's Athletic Footwear,31.0,289,8959.0,3314.83,0.37,Outlet,Women,1
7798,7798,Foot Locker,1185732,2020-02-04,Northeast,New York,New York,Men's Apparel,44.0,281,12364.0,4451.04,0.36,Outlet,Men,8
7799,7799,Foot Locker,1185732,2020-02-05,Northeast,New York,New York,Women's Apparel,39.0,333,12987.0,3506.49,0.27,Outlet,Women,5
7800,7800,Foot Locker,1185732,2020-02-06,Northeast,New York,New York,Men's Street Footwear,44.0,366,16104.0,8374.08,0.52,Outlet,Men,1
7801,7801,Foot Locker,1185732,2020-02-07,Northeast,New York,New York,Men's Athletic Footwear,37.0,296,10952.0,3833.2,0.35,Outlet,Men,1
7802,7802,Foot Locker,1185732,2020-02-08,Northeast,New York,New York,Women's Street Footwear,36.0,288,10368.0,4354.56,0.42,Outlet,Women,3
7803,7803,Foot Locker,1185732,2020-02-09,Northeast,New York,New York,Women's Athletic Footwear,33.0,289,9537.0,3814.8,0.3999999999999999,Outlet,Women,7
7804,7804,Foot Locker,1185732,2020-02-10,Northeast,New York,New York,Men's Apparel,47.0,280,13160.0,4606.0,0.35,Outlet,Men,9
7805,7805,Foot Locker,1185732,2020-03-03,Northeast,New York,New York,Women's Apparel,44.0,320,14080.0,4083.2,0.29,Outlet,Women,9
7806,7806,Foot Locker,1185732,2020-03-04,Northeast,New York,New York,Men's Street Footwear,47.0,400,18800.0,9776.0,0.52,Outlet,Men,4
7807,7807,Foot Locker,1185732,2020-03-05,Northeast,New York,New York,Men's Athletic Footwear,41.0,340,13940.0,4739.599999999999,0.3399999999999999,Outlet,Men,8
7808,7808,Foot Locker,1185732,2020-03-06,Northeast,New York,New York,Women's Street Footwear,37.0,296,10952.0,4490.32,0.41,Outlet,Women,4
7809,7809,Foot Locker,1185732,2020-03-07,Northeast,New York,New York,Women's Athletic Footwear,38.0,297,11286.0,4288.68,0.38,Outlet,Women,4
7810,7810,Foot Locker,1185732,2020-03-08,Northeast,New York,New York,Men's Apparel,45.0,288,12960.0,4406.4,0.3399999999999999,Outlet,Men,10
7811,7811,Foot Locker,1185732,2020-03-09,Northeast,New York,New York,Women's Apparel,46.0,347,15962.0,5107.84,0.32,Outlet,Women,5
7812,7812,Foot Locker,1185732,2020-03-10,Northeast,New York,New York,Men's Street Footwear,44.0,434,19096.0,9929.92,0.52,Outlet,Men,9
7813,7813,Foot Locker,1185732,2020-03-11,Northeast,New York,New York,Men's Athletic Footwear,41.0,318,13038.0,4824.06,0.37,Outlet,Men,9
7814,7814,Foot Locker,1185732,2020-03-12,Northeast,New York,New York,Women's Street Footwear,35.0,295,10325.0,4336.5,0.42,Outlet,Women,10
7815,7815,Foot Locker,1185732,2020-03-13,Northeast,New York,New York,Women's Athletic Footwear,35.0,270,9450.0,3496.5,0.37,Outlet,Women,3
7816,7816,Foot Locker,1185732,2020-03-14,Northeast,New York,New York,Men's Apparel,46.0,278,12788.0,4347.919999999999,0.3399999999999999,Outlet,Men,3
7817,7817,Foot Locker,1185732,2020-03-15,Northeast,New York,New York,Women's Apparel,47.0,352,16544.0,4466.88,0.27,Outlet,Women,6
7818,7818,Foot Locker,1185732,2020-03-16,Northeast,New York,New York,Men's Street Footwear,41.0,375,15375.0,7995.0,0.52,Outlet,Men,6
7819,7819,Foot Locker,1185732,2020-03-17,Northeast,New York,New York,Men's Athletic Footwear,37.0,359,13283.0,4516.219999999999,0.3399999999999999,Outlet,Men,7
7820,7820,Foot Locker,1185732,2020-03-18,Northeast,New York,New York,Women's Street Footwear,37.0,314,11618.0,4298.66,0.37,Outlet,Women,8
7821,7821,Foot Locker,1185732,2020-03-31,Northeast,New York,New York,Women's Athletic Footwear,40.0,324,12960.0,5184.0,0.3999999999999999,Outlet,Women,3
7822,7822,Walmart,1185732,2020-04-17,Northeast,New York,New York,Men's Apparel,43.0,279,11997.0,3959.0099999999993,0.3299999999999999,Outlet,Men,8
7823,7823,Walmart,1185732,2020-04-18,Northeast,New York,New York,Women's Apparel,48.0,355,17040.0,5112.0,0.3,Outlet,Women,4
7824,7824,Walmart,1185732,2020-04-19,Northeast,New York,New York,Men's Street Footwear,39.0,408,15912.0,8751.6,0.55,Outlet,Men,3
7825,7825,Walmart,1185732,2020-04-20,Northeast,New York,New York,Men's Athletic Footwear,43.0,350,15050.0,4966.499999999999,0.3299999999999999,Outlet,Men,6
7826,7826,Walmart,1185732,2020-04-21,Northeast,New York,New York,Women's Street Footwear,36.0,315,11340.0,4422.599999999999,0.3899999999999999,Outlet,Women,4
7827,7827,Walmart,1185732,2020-04-22,Northeast,New York,New York,Women's Athletic Footwear,34.0,306,10404.0,4057.56,0.3899999999999999,Outlet,Women,7
7828,7828,Walmart,1185732,2020-04-23,Northeast,New York,New York,Men's Apparel,44.0,315,13860.0,5128.2,0.37,Outlet,Men,8
7829,7829,Walmart,1185732,2020-04-24,Northeast,New York,New York,Women's Apparel,45.0,350,15750.0,4725.0,0.3,Outlet,Women,8
7830,7830,Walmart,1185732,2020-04-25,Northeast,New York,New York,Men's Apparel,51.0,289,14739.0,4716.4800000000005,0.32,Outlet,Men,9
7831,7831,Walmart,1185732,2020-04-26,Northeast,New York,New York,Women's Apparel,50.0,330,16500.0,4620.0,0.28,Outlet,Women,6
7832,7832,Walmart,1185732,2020-04-27,Northeast,New York,New York,Men's Street Footwear,46.0,403,18538.0,10381.28,0.56,Outlet,Men,4
7833,7833,Walmart,1185732,2020-04-28,Northeast,New York,New York,Men's Athletic Footwear,40.0,312,12480.0,4492.8,0.36,Outlet,Men,3
7834,7834,Walmart,1185732,2020-04-29,Northeast,New York,New York,Women's Street Footwear,43.0,294,12642.0,5309.639999999999,0.42,Outlet,Women,7
7835,7835,Walmart,1185732,2020-04-30,Northeast,New York,New York,Women's Athletic Footwear,41.0,270,11070.0,4095.9,0.37,Outlet,Women,4
7836,7836,Walmart,1185732,2020-05-01,Northeast,New York,New York,Men's Apparel,47.0,280,13160.0,4737.599999999999,0.36,Outlet,Men,6
7837,7837,Walmart,1185732,2020-05-02,Northeast,New York,New York,Women's Apparel,53.0,322,17066.0,4778.4800000000005,0.28,Outlet,Women,5
7838,7838,Walmart,1185732,2020-05-03,Northeast,New York,New York,Men's Street Footwear,48.0,420,20160.0,11289.6,0.56,Outlet,Men,7
7839,7839,Walmart,1185732,2020-05-04,Northeast,New York,New York,Men's Athletic Footwear,43.0,310,13330.0,4665.5,0.35,Outlet,Men,7
7840,7840,Walmart,1185732,2020-05-05,Northeast,New York,New York,Women's Street Footwear,42.0,333,13986.0,5594.4,0.3999999999999999,Outlet,Women,10
7841,7841,Walmart,1185732,2020-05-06,Northeast,New York,New York,Women's Athletic Footwear,41.0,306,12546.0,5018.4,0.3999999999999999,Outlet,Women,2
7842,7842,Walmart,1185732,2020-05-07,Northeast,New York,New York,Men's Apparel,48.0,279,13392.0,4955.04,0.37,Outlet,Men,7
7843,7843,Walmart,1185732,2020-07-18,Northeast,New York,New York,Women's Apparel,48.0,340,16320.0,4896.0,0.3,Outlet,Women,1
7844,7844,Sports Direct,1197831,2020-07-19,Northeast,New York,New York,Men's Street Footwear,20.0,270,5400.0,2105.9999999999995,0.3899999999999999,Outlet,Men,10
7845,7845,Sports Direct,1197831,2020-07-20,Northeast,New York,New York,Men's Athletic Footwear,26.0,270,7020.0,2597.4,0.37,Outlet,Men,9
7846,7846,Sports Direct,1197831,2020-07-21,Northeast,New York,New York,Women's Street Footwear,27.0,238,6426.0,2506.14,0.3899999999999999,Outlet,Women,10
7847,7847,Sports Direct,1197831,2020-07-22,Northeast,New York,New York,Women's Athletic Footwear,27.0,210,5670.0,2948.4,0.52,Outlet,Women,2
7848,7848,Sports Direct,1197831,2020-07-23,South,Texas,Houston,Men's Apparel,26.0,176,4576.0,1555.84,0.3399999999999999,Outlet,Men,8
7849,7849,Sports Direct,1197831,2020-07-24,South,Texas,Houston,Women's Apparel,25.0,224,5600.0,3136.0000000000005,0.56,Outlet,Women,2
7850,7850,Sports Direct,1197831,2020-07-25,South,Texas,Houston,Men's Street Footwear,20.0,255,5100.0,2091.0,0.41,Outlet,Men,7
7851,7851,Sports Direct,1197831,2020-07-26,South,Texas,Houston,Men's Athletic Footwear,23.0,289,6647.0,2791.74,0.42,Outlet,Men,4
7852,7852,Sports Direct,1197831,2020-07-27,South,Texas,Houston,Women's Street Footwear,27.0,236,6372.0,2612.52,0.41,Outlet,Women,10
7853,7853,Sports Direct,1197831,2020-07-28,South,Texas,Houston,Women's Athletic Footwear,26.0,213,5538.0,2769.0,0.5,Outlet,Women,8
7854,7854,Sports Direct,1197831,2020-07-29,South,Texas,Houston,Men's Apparel,28.0,160,4480.0,1478.4,0.3299999999999999,Outlet,Men,5
7855,7855,Sports Direct,1197831,2020-07-30,South,Texas,Houston,Women's Apparel,26.0,231,6006.0,3303.3,0.55,Outlet,Women,7
7856,7856,Sports Direct,1197831,2020-07-31,South,Texas,Houston,Men's Street Footwear,20.0,306,6120.0,2570.4,0.42,Outlet,Men,8
7857,7857,Sports Direct,1197831,2020-08-01,South,Texas,Houston,Men's Athletic Footwear,30.0,263,7890.0,3077.0999999999995,0.3899999999999999,Outlet,Men,7
7858,7858,Sports Direct,1197831,2020-08-02,South,Texas,Houston,Women's Street Footwear,23.0,224,5152.0,2163.84,0.42,Outlet,Women,8
7859,7859,Sports Direct,1197831,2020-08-03,South,Texas,Houston,Women's Athletic Footwear,30.0,204,6120.0,2937.6,0.48,Outlet,Women,5
7860,7860,Sports Direct,1197831,2020-08-04,South,Texas,Houston,Men's Apparel,35.0,155,5425.0,1736.0,0.32,Outlet,Men,3
7861,7861,Sports Direct,1197831,2020-08-05,South,Texas,Houston,Women's Apparel,29.0,228,6612.0,3636.6,0.55,Outlet,Women,3
7862,7862,Sports Direct,1197831,2020-08-06,South,Texas,Houston,Men's Street Footwear,23.0,306,7038.0,2604.06,0.37,Outlet,Men,10
7863,7863,Sports Direct,1197831,2020-08-07,South,Texas,Houston,Men's Athletic Footwear,29.0,306,8874.0,3638.34,0.41,Outlet,Men,1
7864,7864,Sports Direct,1197831,2020-08-08,South,Texas,Houston,Women's Street Footwear,24.0,232,5568.0,2060.16,0.37,Outlet,Women,3
7865,7865,Sports Direct,1197831,2020-08-09,South,Texas,Houston,Women's Athletic Footwear,28.0,213,5964.0,2862.72,0.48,Outlet,Women,7
7866,7866,Walmart,1197831,2020-08-10,South,Texas,Houston,Men's Apparel,34.0,179,6086.0,2069.24,0.3399999999999999,Outlet,Men,10
7867,7867,Walmart,1197831,2020-08-11,South,Texas,Houston,Women's Apparel,27.0,272,7344.0,4039.2,0.55,Outlet,Women,10
7868,7868,Walmart,1197831,2020-08-12,South,Texas,Houston,Men's Street Footwear,24.0,315,7560.0,2948.4,0.3899999999999999,Outlet,Men,8
7869,7869,Walmart,1197831,2020-08-13,South,Texas,Houston,Men's Athletic Footwear,30.0,287,8610.0,3616.2,0.42,Outlet,Men,3
7870,7870,Walmart,1197831,2020-08-14,South,Texas,Houston,Women's Street Footwear,23.0,240,5520.0,2042.4,0.37,Outlet,Women,4
7871,7871,Walmart,1197831,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,31.0,245,7595.0,3873.45,0.51,Outlet,Women,10
7872,7872,Walmart,1197831,2020-08-16,South,Texas,Houston,Men's Apparel,35.0,180,6300.0,2205.0,0.35,Outlet,Men,2
7873,7873,Walmart,1197831,2020-08-17,South,Texas,Houston,Women's Apparel,32.0,295,9440.0,5380.8,0.5700000000000001,Outlet,Women,7
7874,7874,Walmart,1197831,2020-08-18,South,Texas,Houston,Men's Street Footwear,28.0,295,8260.0,3386.6,0.41,Outlet,Men,8
7875,7875,Walmart,1197831,2020-08-19,South,Texas,Houston,Men's Athletic Footwear,33.0,323,10659.0,4476.78,0.42,Outlet,Men,5
7876,7876,Walmart,1197831,2020-08-20,South,Texas,Houston,Women's Street Footwear,27.0,264,7128.0,2851.2,0.3999999999999999,Outlet,Women,6
7877,7877,Walmart,1197831,2020-08-21,South,Texas,Houston,Women's Athletic Footwear,26.0,263,6838.0,3282.24,0.48,Outlet,Women,10
7878,7878,Walmart,1197831,2020-08-22,South,Texas,Houston,Men's Apparel,29.0,221,6409.0,2050.88,0.32,Outlet,Men,10
7879,7879,Walmart,1197831,2020-08-23,South,Texas,Houston,Women's Apparel,38.0,350,13300.0,7581.000000000001,0.5700000000000001,Outlet,Women,8
7880,7880,Walmart,1197831,2020-08-24,South,Texas,Houston,Men's Street Footwear,29.0,295,8555.0,3421.9999999999995,0.3999999999999999,Outlet,Men,2
7881,7881,Walmart,1197831,2020-08-25,South,Texas,Houston,Men's Athletic Footwear,32.0,285,9120.0,3830.4,0.42,Outlet,Men,6
7882,7882,Walmart,1197831,2020-08-26,South,Texas,Houston,Women's Street Footwear,29.0,374,10846.0,4446.86,0.41,Outlet,Women,9
7883,7883,Walmart,1197831,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,28.0,224,6272.0,3261.44,0.52,Outlet,Women,2
7884,7884,Walmart,1197831,2020-08-28,South,Texas,Houston,Men's Apparel,33.0,217,7161.0,2577.96,0.36,Outlet,Men,7
7885,7885,Walmart,1197831,2020-08-29,South,Texas,Houston,Women's Apparel,36.0,302,10872.0,5653.4400000000005,0.52,Outlet,Women,4
7886,7886,Walmart,1197831,2020-08-30,South,Texas,Houston,Men's Street Footwear,27.0,305,8235.0,3046.95,0.37,Outlet,Men,2
7887,7887,Walmart,1197831,2020-08-31,South,Texas,Houston,Men's Athletic Footwear,33.0,305,10065.0,3824.7,0.38,Outlet,Men,3
7888,7888,Walmart,1197831,2020-09-01,South,Texas,Houston,Women's Street Footwear,29.0,374,10846.0,4446.86,0.41,Outlet,Women,1
7889,7889,Walmart,1197831,2020-09-02,South,Texas,Houston,Women's Athletic Footwear,30.0,215,6450.0,3096.0,0.48,Outlet,Women,7
7890,7890,Walmart,1197831,2020-09-03,South,Texas,Houston,Men's Apparel,35.0,228,7980.0,2713.2,0.3399999999999999,Outlet,Men,9
7891,7891,Walmart,1197831,2020-09-04,South,Texas,Houston,Women's Apparel,39.0,270,10530.0,5686.200000000001,0.54,Outlet,Women,5
7892,7892,Walmart,1197831,2020-09-05,South,Texas,Houston,Men's Street Footwear,33.0,264,8712.0,3659.04,0.42,Outlet,Men,9
7893,7893,Walmart,1197831,2020-09-06,South,Texas,Houston,Men's Athletic Footwear,32.0,255,8160.0,3019.2,0.37,Outlet,Men,8
7894,7894,Walmart,1197831,2020-09-07,South,Texas,Houston,Women's Street Footwear,36.0,315,11340.0,4309.2,0.38,Outlet,Women,5
7895,7895,Walmart,1197831,2020-09-08,South,Texas,Houston,Women's Athletic Footwear,37.0,200,7400.0,3700.0,0.5,Outlet,Women,2
7896,7896,Walmart,1197831,2020-09-09,South,Texas,Houston,Men's Apparel,36.0,206,7416.0,2669.76,0.36,Outlet,Men,1
7897,7897,Walmart,1197831,2020-09-10,South,Texas,Houston,Women's Apparel,42.0,298,12516.0,7134.120000000001,0.5700000000000001,Outlet,Women,7
7898,7898,Walmart,1197831,2020-09-11,South,Texas,Houston,Men's Street Footwear,31.0,272,8432.0,3288.48,0.3899999999999999,Outlet,Men,6
7899,7899,Walmart,1197831,2020-09-12,South,Texas,Houston,Men's Athletic Footwear,29.0,248,7192.0,2804.88,0.3899999999999999,Outlet,Men,1
7900,7900,Walmart,1197831,2020-09-13,South,Texas,Houston,Women's Street Footwear,39.0,255,9945.0,3679.65,0.37,Outlet,Women,8
7901,7901,Walmart,1197831,2020-09-14,South,Texas,Houston,Women's Athletic Footwear,36.0,204,7344.0,3451.6800000000003,0.47,Outlet,Women,3
7902,7902,Walmart,1197831,2020-09-15,South,Texas,Houston,Men's Apparel,35.0,184,6440.0,2382.8,0.37,Outlet,Men,10
7903,7903,Walmart,1197831,2020-09-16,South,Texas,Houston,Women's Apparel,43.0,233,10019.0,5410.26,0.54,Outlet,Women,9
7904,7904,Walmart,1197831,2020-10-20,South,Texas,Houston,Men's Street Footwear,34.0,270,9180.0,3488.4,0.38,Outlet,Men,8
7905,7905,Walmart,1197831,2020-10-21,South,Texas,Houston,Men's Athletic Footwear,31.0,306,9486.0,3794.4,0.3999999999999999,Outlet,Men,1
7906,7906,Walmart,1197831,2020-10-22,South,Texas,Houston,Women's Street Footwear,34.0,281,9554.0,3726.06,0.3899999999999999,Outlet,Women,4
7907,7907,Walmart,1197831,2020-10-23,South,Texas,Houston,Women's Athletic Footwear,36.0,230,8280.0,4140.0,0.5,Outlet,Women,4
7908,7908,Walmart,1197831,2020-10-24,South,Texas,Houston,Men's Apparel,30.0,195,5850.0,1872.0,0.32,Outlet,Men,10
7909,7909,Walmart,1197831,2020-10-25,South,Texas,Houston,Women's Apparel,44.0,289,12716.0,7248.120000000001,0.5700000000000001,Outlet,Women,1
7910,7910,Walmart,1197831,2020-10-26,South,Texas,Houston,Men's Street Footwear,32.0,333,10656.0,4262.4,0.3999999999999999,Outlet,Men,7
7911,7911,Walmart,1197831,2020-10-27,South,Texas,Houston,Men's Athletic Footwear,34.0,333,11322.0,4755.24,0.42,Outlet,Men,4
7912,7912,Walmart,1197831,2020-10-28,South,Texas,Houston,Women's Street Footwear,38.0,298,11324.0,4303.12,0.38,Outlet,Women,6
7913,7913,Walmart,1197831,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,36.0,210,7560.0,3931.2,0.52,Outlet,Women,4
7914,7914,Walmart,1197831,2020-10-30,South,Texas,Houston,Men's Apparel,30.0,208,6240.0,2246.4,0.36,Outlet,Men,8
7915,7915,Walmart,1197831,2020-10-31,South,Texas,Houston,Women's Apparel,41.0,306,12546.0,6900.3,0.55,Outlet,Women,5
7916,7916,West Gear,1128299,2020-11-01,South,Texas,Houston,Men's Street Footwear,30.0,264,7920.0,3088.8,0.39,Outlet,Men,8
7917,7917,West Gear,1128299,2020-11-02,South,Texas,Houston,Men's Athletic Footwear,33.0,248,8184.0,1882.32,0.23,Outlet,Men,6
7918,7918,West Gear,1128299,2020-11-03,South,Texas,Houston,Women's Street Footwear,33.0,271,8943.0,3756.06,0.42,Outlet,Women,7
7919,7919,West Gear,1128299,2020-11-04,South,Texas,Houston,Women's Athletic Footwear,35.0,219,7665.0,2759.4,0.36,Outlet,Women,5
7920,7920,West Gear,1128299,2020-11-05,West,California,San Francisco,Men's Apparel,38.0,173,6574.0,3549.96,0.54,Outlet,Men,2
7921,7921,West Gear,1128299,2020-11-06,West,California,San Francisco,Women's Apparel,36.0,233,8388.0,1761.4800000000002,0.21,Outlet,Women,8
7922,7922,West Gear,1128299,2020-11-07,West,California,San Francisco,Men's Street Footwear,28.0,289,8092.0,3398.6400000000003,0.42,Outlet,Men,2
7923,7923,West Gear,1128299,2020-11-08,West,California,San Francisco,Men's Athletic Footwear,36.0,239,8604.0,2151.0,0.25,Outlet,Men,9
7924,7924,West Gear,1128299,2020-11-09,West,California,San Francisco,Women's Street Footwear,40.0,247,9880.0,4050.8,0.41,Outlet,Women,7
7925,7925,West Gear,1128299,2020-11-10,West,California,San Francisco,Women's Athletic Footwear,39.0,190,7410.0,2519.4,0.3399999999999999,Outlet,Women,3
7926,7926,West Gear,1128299,2020-11-11,West,California,San Francisco,Men's Apparel,42.0,165,6930.0,3950.1,0.5700000000000001,Outlet,Men,2
7927,7927,West Gear,1128299,2020-11-12,West,California,San Francisco,Women's Apparel,33.0,210,6930.0,1524.6,0.22,Outlet,Women,9
7928,7928,West Gear,1128299,2020-11-13,West,California,San Francisco,Men's Street Footwear,36.0,272,9792.0,3818.88,0.39,Outlet,Men,10
7929,7929,West Gear,1128299,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,39.0,231,9009.0,2072.07,0.23,Outlet,Men,6
7930,7930,West Gear,1128299,2020-11-15,West,California,San Francisco,Women's Street Footwear,47.0,210,9870.0,4145.400000000001,0.42,Outlet,Women,8
7931,7931,West Gear,1128299,2020-12-22,West,California,San Francisco,Women's Athletic Footwear,48.0,204,9792.0,3133.44,0.32,Outlet,Women,5
7932,7932,West Gear,1128299,2020-12-23,West,California,San Francisco,Men's Apparel,51.0,170,8670.0,4681.8,0.54,Outlet,Men,2
7933,7933,West Gear,1128299,2020-12-24,West,California,San Francisco,Women's Apparel,41.0,245,10045.0,2009.0,0.2,Outlet,Women,5
